session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T100953_4da63b,422,7033.333,,,0.0000,,
20260309T100953_4da63b,423,7050.000,,,0.0000,,
20260309T100953_4da63b,424,7066.667,,,0.0000,,
20260309T100953_4da63b,425,7083.333,,,0.0000,,
20260309T100953_4da63b,426,7100.000,,,0.0000,,
20260309T100953_4da63b,427,7116.667,,,0.0000,,
20260309T100953_4da63b,428,7133.333,,,0.0000,,
20260309T100953_4da63b,429,7150.000,,,0.0000,,
20260309T100953_4da63b,430,7166.667,,,0.0000,,
20260309T100953_4da63b,431,7183.333,,,0.0000,,
20260309T100953_4da63b,432,7200.000,,,0.0000,,
20260309T100953_4da63b,433,7216.667,,,0.0000,,
20260309T100953_4da63b,434,7233.333,,,0.0000,,
20260309T100953_4da63b,435,7250.000,,,0.0000,,
20260309T100953_4da63b,436,7266.667,,,0.0000,,
20260309T100953_4da63b,437,7283.333,,,0.0000,,
20260309T100953_4da63b,438,7300.000,,,0.0000,,
20260309T100953_4da63b,439,7316.667,,,0.0000,,
20260309T100953_4da63b,440,7333.333,,,0.0000,,
20260309T100953_4da63b,441,7350.000,,,0.0000,,
20260309T100953_4da63b,442,7366.667,,,0.0000,,
20260309T100953_4da63b,443,7383.333,,,0.0000,,
20260309T100953_4da63b,444,7400.000,,,0.0000,,
20260309T100953_4da63b,445,7416.667,,,0.0000,,
20260309T100953_4da63b,446,7433.333,,,0.0000,,
20260309T100953_4da63b,447,7450.000,,,0.0000,,
20260309T100953_4da63b,448,7466.667,,,0.0000,,
20260309T100953_4da63b,449,7483.333,,,0.0000,,
20260309T100953_4da63b,450,7500.000,,,0.0000,,
20260309T100953_4da63b,451,7516.667,,,0.0000,,
20260309T100953_4da63b,452,7533.333,,,0.0000,,
20260309T100953_4da63b,453,7550.000,,,0.0000,,
20260309T100953_4da63b,454,7566.667,,,0.0000,,
20260309T100953_4da63b,455,7583.333,,,0.0000,,
20260309T100953_4da63b,456,7600.000,,,0.0000,,
20260309T100953_4da63b,457,7616.667,,,0.0000,,
20260309T100953_4da63b,458,7633.333,,,0.0000,,
20260309T100953_4da63b,459,7650.000,,,0.0000,,
20260309T100953_4da63b,460,7666.667,,,0.0000,,
20260309T100953_4da63b,461,7683.333,,,0.0000,,
20260309T100953_4da63b,462,7700.000,,,0.0000,,
20260309T100953_4da63b,463,7716.667,,,0.0000,,
20260309T100953_4da63b,464,7733.333,,,0.0000,,
20260309T100953_4da63b,465,7750.000,,,0.0000,,
