session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,295,4916.667,,,0.0000,,
20260309T101133_5e64f1,296,4933.333,,,0.0000,,
20260309T101133_5e64f1,297,4950.000,,,0.0000,,
20260309T101133_5e64f1,298,4966.667,,,0.0000,,
20260309T101133_5e64f1,299,4983.333,,,0.0000,,
20260309T101133_5e64f1,300,5000.000,,,0.0000,,
20260309T101133_5e64f1,301,5016.667,,,0.0000,,
20260309T101133_5e64f1,302,5033.333,,,0.0000,,
20260309T101133_5e64f1,303,5050.000,,,0.0000,,
20260309T101133_5e64f1,304,5066.667,,,0.0000,,
20260309T101133_5e64f1,305,5083.333,,,0.0000,,
20260309T101133_5e64f1,306,5100.000,,,0.0000,,
20260309T101133_5e64f1,307,5116.667,,,0.0000,,
20260309T101133_5e64f1,308,5133.333,,,0.0000,,
20260309T101133_5e64f1,309,5150.000,,,0.0000,,
20260309T101133_5e64f1,310,5166.667,,,0.0000,,
20260309T101133_5e64f1,311,5183.333,,,0.0000,,
20260309T101133_5e64f1,312,5200.000,,,0.0000,,
20260309T101133_5e64f1,313,5216.667,,,0.0000,,
20260309T101133_5e64f1,314,5233.333,,,0.0000,,
20260309T101133_5e64f1,315,5250.000,,,0.0000,,
20260309T101133_5e64f1,316,5266.667,,,0.0000,,
20260309T101133_5e64f1,317,5283.333,,,0.0000,,
20260309T101133_5e64f1,318,5300.000,,,0.0000,,
20260309T101133_5e64f1,319,5316.667,,,0.0000,,
20260309T101133_5e64f1,320,5333.333,,,0.0000,,
20260309T101133_5e64f1,321,5350.000,,,0.0000,,
20260309T101133_5e64f1,322,5366.667,,,0.0000,,
20260309T101133_5e64f1,323,5383.333,,,0.0000,,
20260309T101133_5e64f1,324,5400.000,,,0.0000,,
20260309T101133_5e64f1,325,5416.667,,,0.0000,,
20260309T101133_5e64f1,326,5433.333,,,0.0000,,
20260309T101133_5e64f1,327,5450.000,,,0.0000,,
20260309T101133_5e64f1,328,5466.667,,,0.0000,,
20260309T101133_5e64f1,329,5483.333,,,0.0000,,
20260309T101133_5e64f1,330,5500.000,,,0.0000,,
20260309T101133_5e64f1,331,5516.667,,,0.0000,,
20260309T101133_5e64f1,332,5533.333,,,0.0000,,
20260309T101133_5e64f1,333,5550.000,,,0.0000,,
20260309T101133_5e64f1,334,5566.667,,,0.0000,,
20260309T101133_5e64f1,335,5583.333,,,0.0000,,
20260309T101133_5e64f1,336,5600.000,,,0.0000,,
20260309T101133_5e64f1,337,5616.667,,,0.0000,,
20260309T101133_5e64f1,338,5633.333,,,0.0000,,
20260309T101133_5e64f1,339,5650.000,,,0.0000,,
20260309T101133_5e64f1,340,5666.667,,,0.0000,,
20260309T101133_5e64f1,341,5683.333,,,0.0000,,
20260309T101133_5e64f1,342,5700.000,,,0.0000,,
20260309T101133_5e64f1,343,5716.667,,,0.0000,,
20260309T101133_5e64f1,344,5733.333,,,0.0000,,
20260309T101133_5e64f1,345,5750.000,,,0.0000,,
20260309T101133_5e64f1,346,5766.667,,,0.0000,,
20260309T101133_5e64f1,347,5783.333,,,0.0000,,
20260309T101133_5e64f1,348,5800.000,,,0.0000,,
20260309T101133_5e64f1,349,5816.667,,,0.0000,,
20260309T101133_5e64f1,350,5833.333,,,0.0000,,
20260309T101133_5e64f1,351,5850.000,,,0.0000,,
20260309T101133_5e64f1,352,5866.667,,,0.0000,,
20260309T101133_5e64f1,353,5883.333,,,0.0000,,
20260309T101133_5e64f1,354,5900.000,,,0.0000,,
20260309T101133_5e64f1,355,5916.667,,,0.0000,,
20260309T101133_5e64f1,356,5933.333,,,0.0000,,
20260309T101133_5e64f1,357,5950.000,,,0.0000,,
20260309T101133_5e64f1,358,5966.667,,,0.0000,,
20260309T101133_5e64f1,359,5983.333,,,0.0000,,
20260309T101133_5e64f1,360,6000.000,,,0.0000,,
20260309T101133_5e64f1,361,6016.667,,,0.0000,,
20260309T101133_5e64f1,362,6033.333,,,0.0000,,
20260309T101133_5e64f1,363,6050.000,,,0.0000,,
